"","tdcaseid","houseid","personid","cntyfips","city","o_locno","trvlcmin","trptrans","whyto","whyfrom","r_age","trpmiles","tdaydate","wttrdfin","numontrp","education","bike_dfr","bike_gkp","condnigh","condpub","condrive","condspec","condtax","condtrav","schtrn1","schtrn2","schtyp","walk_def","walk_gkq","worker","occupation","travday","place","household_income","trptransfilt","Agefilt","HHincomefilt","Occupfilt","whytofilt","whyfromfilt","educfilt","workerfilt","schtypfilt","schtrn1filt","schtrn2filt"
"1191",405265430202,40526543,2,77,"STOCKTON",1000001,10,4,19,17,68,0.798,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,99,5,2,99,99,99
"1192",405265430203,40526543,2,77,"STOCKTON",1000002,15,4,17,19,68,2.453,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,99,3,5,2,99,99,99
"1193",405265430204,40526543,2,77,"STOCKTON",1e+06,10,4,17,17,68,1.591,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,99,99,5,2,99,99,99
"1194",405265430205,40526543,2,77,"STOCKTON",1000001,5,4,19,17,68,0.798,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,99,5,2,99,99,99
"1195",405265430206,40526543,2,77,"STOCKTON",1000002,100,4,18,19,68,64.722,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1196",405265430208,40526543,2,77,"STOCKTON",1000001,10,4,17,17,68,1.906,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,99,99,5,2,99,99,99
"1197",405352610401,40535261,4,77,"STOCKTON",100,2,5,1,1,18,2.082,201612,1442276.14777904,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,5,1,4,3,1,1,1,1,1,1,99,99,99
"1198",405352610402,40535261,4,77,"STOCKTON",402,2,5,1,1,18,1.838,201612,1442276.14777904,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,5,1,4,3,1,1,1,1,1,1,99,99,99
"1199",405366490102,40536649,1,77,"STOCKTON",102,60,3,1,3,53,28.546,201703,62592.9721648363,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,1,7,4,5,3,4,1,2,5,1,99,99,99
"1200",405388900101,40538890,1,77,"STOCKTON",100,15,3,11,1,49,3.126,201612,73072.961232263,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,3,7,4,5,3,4,3,1,4,1,99,99,99
"1201",405388900102,40538890,1,77,"STOCKTON",1e+06,15,3,1,11,49,3.167,201612,73072.961232263,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,3,7,4,5,3,4,1,3,4,1,99,99,99
"1202",405388900103,40538890,1,77,"STOCKTON",100,20,3,17,1,49,9.403,201612,73072.961232263,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,3,7,4,5,3,4,99,1,4,1,99,99,99
"1203",405388900104,40538890,1,77,"STOCKTON",1000001,25,3,1,17,49,9.429,201612,73072.961232263,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,5,3,7,4,5,3,4,1,99,4,1,99,99,99
"1204",405388900201,40538890,2,77,"STOCKTON",100,10,3,16,1,49,4.309,201612,78475.2860085051,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,3,7,4,5,3,99,99,1,4,2,99,99,99
"1205",405388900202,40538890,2,77,"STOCKTON",1000002,35,3,17,16,49,11.125,201612,78475.2860085051,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,3,7,4,5,3,99,99,99,4,2,99,99,99
"1206",405439750102,40543975,1,77,"STOCKTON",1e+06,45,3,11,17,74,49.701,201611,206704.825366264,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-9,4,4,7,4,6,3,99,3,99,3,1,99,99,99
"1207",405490640101,40549064,1,77,"STOCKTON",100,110,3,14,1,78,68.842,201702,36423.0445048092,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,8,4,6,4,99,3,1,5,2,99,99,99
"1208",405546310201,40554631,2,77,"STOCKTON",100,10,4,16,1,67,2.528,201701,67762.1483268314,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,7,4,6,3,99,99,1,3,2,99,99,99
"1209",405546310202,40554631,2,77,"STOCKTON",1e+06,5,4,11,16,67,0.764,201701,67762.1483268314,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,7,4,6,3,99,3,99,3,2,99,99,99
"1210",405546310203,40554631,2,77,"STOCKTON",1000001,5,4,1,11,67,2.109,201701,67762.1483268314,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,4,7,4,6,3,99,1,3,3,2,99,99,99
"1211",405595560101,40559556,1,77,"STOCKTON",100,15,2,11,1,59,2.702,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,2,5,1,99,3,1,2,2,99,99,99
"1212",405595560102,40559556,1,77,"STOCKTON",1e+06,15,2,1,11,59,2.702,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,2,5,1,99,1,3,2,2,99,99,99
"1213",405595560103,40559556,1,77,"STOCKTON",100,10,1,16,1,59,0.38,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,1,5,1,99,99,1,2,2,99,99,99
"1214",405595560104,40559556,1,77,"STOCKTON",1000001,4,1,1,16,59,0.38,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,1,5,1,99,1,99,2,2,99,99,99
"1215",405595560105,40559556,1,77,"STOCKTON",100,5,2,16,1,59,0.744,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,2,5,1,99,99,1,2,2,99,99,99
"1216",405595560106,40559556,1,77,"STOCKTON",1000002,5,2,1,16,59,0.744,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,2,5,1,99,1,99,2,2,99,99,99
"1217",405595560107,40559556,1,77,"STOCKTON",100,15,8,17,1,59,3.74,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,99,5,1,99,99,1,2,2,99,99,99
"1218",405595560108,40559556,1,77,"STOCKTON",1000003,15,8,1,17,59,3.249,201702,41075.5422570816,1,2,-1,-1,2,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,7,3,1,99,5,1,99,1,99,2,2,99,99,99
"1219",405661720101,40566172,1,77,"STOCKTON",100,13,3,13,1,67,5.282,201701,33224.3721116681,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,3,1,5,2,99,99,99
"1220",405661720102,40566172,1,77,"STOCKTON",1e+06,15,3,6,13,67,5.331,201701,33224.3721116681,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,99,3,5,2,99,99,99
"1221",405661720103,40566172,1,77,"STOCKTON",100,15,3,14,6,67,3.932,201701,33224.3721116681,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,3,99,5,2,99,99,99
"1222",405661720104,40566172,1,77,"STOCKTON",1000001,13,3,11,14,67,3.321,201701,33224.3721116681,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,3,3,5,2,99,99,99
"1223",405661720105,40566172,1,77,"STOCKTON",1000002,4,3,1,11,67,1.096,201701,33224.3721116681,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,1,3,5,2,99,99,99
"1224",405661720201,40566172,2,77,"STOCKTON",100,15,3,14,1,92,3.932,201701,33224.3721116681,2,3,-1,-1,2,2,1,1,2,1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,3,1,3,2,99,99,99
"1225",405661720202,40566172,2,77,"STOCKTON",1000001,13,3,11,14,92,3.321,201701,33224.3721116681,2,3,-1,-1,2,2,1,1,2,1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,3,3,3,2,99,99,99
"1226",405661720203,40566172,2,77,"STOCKTON",1000002,4,3,1,11,92,1.096,201701,33224.3721116681,2,3,-1,-1,2,2,1,1,2,1,-1,-1,-1,-1,-1,2,-1,2,2,8,4,6,4,99,1,3,3,2,99,99,99
"1227",405744220202,40574422,2,77,"STOCKTON",202,70,3,1,3,27,43.803,201701,69847.6841419204,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,4,5,4,7,4,4,3,4,1,2,4,1,99,99,99
"1228",405761740101,40576174,1,77,"STOCKTON",100,35,3,3,1,55,25.189,201701,75433.1668145762,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,3,2,6,4,5,3,4,2,1,3,1,99,99,99
"1229",405863950101,40586395,1,77,"STOCKTON",100,30,1,1,1,73,0.75,201701,37900.6568186849,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,4,1,6,2,99,1,1,4,2,99,99,99
"1230",405863950102,40586395,1,77,"STOCKTON",100,30,1,1,1,73,0.75,201701,37900.6568186849,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,4,1,6,2,99,1,1,4,2,99,99,99
"1231",405863950103,40586395,1,77,"STOCKTON",100,70,1,1,1,73,0.25,201701,37900.6568186849,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,4,1,6,2,99,1,1,4,2,99,99,99
"1232",405863950104,40586395,1,77,"STOCKTON",100,30,1,1,1,73,0.75,201701,37900.6568186849,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,4,1,6,2,99,1,1,4,2,99,99,99
"1233",405885610301,40588561,3,77,"STOCKTON",302,9,6,1,3,32,2.435,201612,647381.441387808,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,7,-9,-8,4,4,99,1,1,2,2,1,99,99,99
"1234",405885610302,40588561,3,77,"STOCKTON",100,10,6,3,1,32,2.425,201612,647381.441387808,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,7,-9,-8,4,4,99,1,2,1,2,1,99,99,99
"1235",405963170102,40596317,1,77,"STOCKTON",100,5,3,11,1,44,2.171,201703,32287.5214820028,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,3,9,4,5,4,4,3,1,4,1,99,99,99
"1236",405963170103,40596317,1,77,"STOCKTON",1e+06,6,3,1,11,44,2.17,201703,32287.5214820028,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,3,9,4,5,4,4,1,3,4,1,99,99,99
"1237",406109060301,40610906,3,77,"STOCKTON",1000006,15,1,8,1,20,0.286,201701,1127159.57682187,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,6,1,3,3,99,3,1,4,2,99,99,99
"1238",406109060302,40610906,3,77,"STOCKTON",1000007,15,1,1,8,20,0.286,201701,1127159.57682187,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,6,1,3,3,99,1,3,4,2,99,99,99
"1239",406150110102,40615011,1,77,"STOCKTON",102,5,1,13,3,40,0.284,201611,30908.1096666993,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,1,2,2,1,7,1,5,3,2,3,2,3,1,99,99,99
"1240",406150110103,40615011,1,77,"STOCKTON",1e+06,7,1,3,13,40,0.284,201611,30908.1096666993,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,1,2,2,1,7,1,5,3,2,2,3,3,1,99,99,99
"1241",406150110104,40615011,1,77,"STOCKTON",102,45,3,1,3,40,33.514,201611,30908.1096666993,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,1,2,2,1,7,4,5,3,2,1,2,3,1,99,99,99
"1242",406294150202,40629415,2,77,"STOCKTON",202,80,3,1,3,30,60.307,201611,45573.0605882267,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,4,9,4,4,4,4,1,2,5,1,99,99,99
"1243",406298370102,40629837,1,77,"STOCKTON",100,5,3,11,1,56,1.669,201611,66468.1350650023,1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,7,4,5,3,4,3,1,4,1,99,99,99
"1244",406298370103,40629837,1,77,"STOCKTON",1000001,5,3,1,11,56,1.535,201611,66468.1350650023,1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,7,4,5,3,4,1,3,4,1,99,99,99
"1245",406333920201,40633392,2,77,"STOCKTON",100,105,4,13,1,29,72.813,201702,251920.984879537,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,7,2,7,4,4,3,4,3,1,5,1,99,99,99
"1246",406389310102,40638931,1,77,"STOCKTON",102,45,3,3,3,63,29.548,201611,61934.3043871489,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,3,6,4,5,3,1,2,2,3,1,99,99,99
"1247",406389310105,40638931,1,77,"STOCKTON",102,75,3,1,3,63,52.789,201611,61934.3043871489,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,3,6,4,5,3,1,1,2,3,1,99,99,99
"1248",406418160101,40641816,1,77,"STOCKTON",100,15,3,13,1,56,2.008,201702,114541.071630066,1,3,-1,-1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,3,3,4,5,1,99,3,1,3,2,99,99,99
"1249",406418160102,40641816,1,77,"STOCKTON",1e+06,20,3,1,13,56,1.75,201702,114541.071630066,1,3,-1,-1,1,2,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,3,3,4,5,1,99,1,3,3,2,99,99,99
"1250",406577840101,40657784,1,77,"STOCKTON",100,20,3,13,1,85,11.859,201703,175842.364439359,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,4,3,2,4,6,1,99,3,1,2,2,99,99,99
"1251",406577840102,40657784,1,77,"STOCKTON",1e+06,5,3,12,13,85,1.115,201703,175842.364439359,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,4,3,2,4,6,1,99,3,3,2,2,99,99,99
"1252",406577840103,40657784,1,77,"STOCKTON",1000001,27,3,11,12,85,2.837,201703,175842.364439359,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,4,3,2,4,6,1,99,3,3,2,2,99,99,99
"1253",406577840104,40657784,1,77,"STOCKTON",1000002,16,3,1,11,85,4.631,201703,175842.364439359,1,2,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,3,2,-1,4,3,2,4,6,1,99,1,3,2,2,99,99,99
"1254",406583160101,40658316,1,77,"STOCKTON",100,15,6,17,1,50,4.329,201612,61298.4365599692,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,4,5,4,99,99,1,3,2,99,99,99
"1255",406583160102,40658316,1,77,"STOCKTON",1e+06,5,1,13,17,50,0.125,201612,61298.4365599692,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,1,5,4,99,3,99,3,2,99,99,99
"1256",406583160103,40658316,1,77,"STOCKTON",1000001,15,3,11,13,50,2.68,201612,61298.4365599692,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,4,5,4,99,3,3,3,2,99,99,99
"1257",406583160104,40658316,1,77,"STOCKTON",1000002,10,3,1,11,50,6.139,201612,61298.4365599692,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,4,5,4,99,1,3,3,2,99,99,99
"1258",406583160105,40658316,1,77,"STOCKTON",100,20,3,17,1,50,2.689,201612,61298.4365599692,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,4,5,4,99,99,1,3,2,99,99,99
"1259",406583160106,40658316,1,77,"STOCKTON",1000005,5,3,1,17,50,2.701,201612,61298.4365599692,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,5,8,4,5,4,99,1,99,3,2,99,99,99
"1260",406583160201,40658316,2,77,"STOCKTON",100,15,3,17,1,10,4.329,201612,57487.4493472976,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,4,2,4,99,99,1,99,99,1,4,4
"1261",406583160202,40658316,2,77,"STOCKTON",1e+06,5,1,13,17,10,0.125,201612,57487.4493472976,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,1,2,4,99,3,99,99,99,1,4,4
"1262",406583160203,40658316,2,77,"STOCKTON",1000001,15,3,11,13,10,2.68,201612,57487.4493472976,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,4,2,4,99,3,3,99,99,1,4,4
"1263",406583160204,40658316,2,77,"STOCKTON",1000002,10,3,1,11,10,6.139,201612,57487.4493472976,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,4,2,4,99,1,3,99,99,1,4,4
"1264",406583160205,40658316,2,77,"STOCKTON",100,10,3,17,1,10,2.689,201612,57487.4493472976,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,4,2,4,99,99,1,99,99,1,4,4
"1265",406583160206,40658316,2,77,"STOCKTON",1000005,5,3,1,17,10,2.701,201612,57487.4493472976,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,7,5,8,4,2,4,99,1,99,99,99,1,4,4
"1266",406586690101,40658669,1,77,"STOCKTON",100,5,4,13,1,29,1.472,201701,193698.63221181,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,4,7,4,7,4,4,3,4,3,1,5,1,99,99,99
"1267",406586690102,40658669,1,77,"STOCKTON",1e+06,120,4,15,13,29,101.458,201701,193698.63221181,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,4,7,4,7,4,4,3,4,3,3,5,1,99,99,99
"1268",406586690201,40658669,2,77,"STOCKTON",100,5,4,13,1,26,1.472,201701,163378.375880806,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,1,1,7,4,7,4,4,3,1,3,1,4,1,99,99,99
"1269",406586690202,40658669,2,77,"STOCKTON",1e+06,120,4,15,13,26,101.458,201701,163378.375880806,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,1,1,7,4,7,4,4,3,1,3,3,4,1,99,99,99
"1270",406586690301,40658669,3,77,"STOCKTON",100,5,4,13,1,27,1.472,201701,163378.375880806,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,7,4,7,4,4,3,4,3,1,4,1,99,99,99
"1271",406586690302,40658669,3,77,"STOCKTON",1e+06,120,4,15,13,27,101.458,201701,163378.375880806,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,7,4,7,4,4,3,4,3,3,4,1,99,99,99
"1272",406592190101,40659219,1,77,"STOCKTON",100,10,3,11,1,67,0.999,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,3,1,3,2,99,99,99
"1273",406592190102,40659219,1,77,"STOCKTON",1000004,10,6,1,11,67,0.939,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,1,3,3,2,99,99,99
"1274",406592190103,40659219,1,77,"STOCKTON",100,15,3,1,1,67,5.432,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,1,1,3,2,99,99,99
"1275",406592190104,40659219,1,77,"STOCKTON",1000005,15,3,1,1,67,5.572,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,1,1,3,2,99,99,99
"1276",406592190105,40659219,1,77,"STOCKTON",100,15,3,4,1,67,5.432,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,2,1,3,2,99,99,99
"1277",406592190106,40659219,1,77,"STOCKTON",1000005,15,3,1,4,67,5.572,201612,174984.310265064,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,1,2,3,2,99,99,99
"1278",406592190201,40659219,2,77,"STOCKTON",100,15,6,6,1,67,3.647,201612,139832.612908049,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,99,1,3,2,99,99,99
"1279",406592190202,40659219,2,77,"STOCKTON",1000003,5,6,13,6,67,0.359,201612,139832.612908049,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,3,99,3,2,99,99,99
"1280",406592190203,40659219,2,77,"STOCKTON",1000002,120,6,13,13,67,84.611,201612,139832.612908049,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,3,3,3,2,99,99,99
"1281",406592190206,40659219,2,77,"STOCKTON",1000003,10,6,1,6,67,3.571,201612,139832.612908049,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,5,2,6,4,6,3,99,1,99,3,2,99,99,99
"1282",406638250103,40663825,1,77,"STOCKTON",1000001,3,3,11,11,60,0.907,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,3,3,3,1,99,99,99
"1283",406638250104,40663825,1,77,"STOCKTON",1000002,10,3,11,11,60,2.761,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,3,3,3,1,99,99,99
"1284",406638250105,40663825,1,77,"STOCKTON",1000003,5,3,13,11,60,0.716,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,3,3,3,1,99,99,99
"1285",406638250106,40663825,1,77,"STOCKTON",1000004,10,3,11,13,60,0.86,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,3,3,3,1,99,99,99
"1286",406638250107,40663825,1,77,"STOCKTON",1000005,10,3,11,11,60,0.47,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,3,3,3,1,99,99,99
"1287",406638250108,40663825,1,77,"STOCKTON",1000006,25,3,6,11,60,10.884,201612,51350.5768888123,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,4,7,4,5,3,3,99,3,3,1,99,99,99
"1288",406642970101,40664297,1,77,"STOCKTON",100,8,5,11,16,92,1.667,201701,72100.2718585323,1,5,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,5,5,6,4,6,3,99,3,99,5,2,99,99,99
"1289",406642970102,40664297,1,77,"STOCKTON",1e+06,9,5,16,11,92,1.667,201701,72100.2718585323,1,5,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,5,5,6,4,6,3,99,99,3,5,2,99,99,99
"1290",406642970103,40664297,1,77,"STOCKTON",100,1,1,16,16,92,-9,201701,72100.2718585323,1,5,-1,-1,1,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,5,5,6,1,6,3,99,99,99,5,2,99,99,99
"1291",406666050103,40666605,1,77,"STOCKTON",102,35,4,6,3,24,19.674,201611,195102.048364264,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,2,2,2,8,4,4,4,2,99,2,3,1,99,99,99
"1292",406675360101,40667536,1,77,"STOCKTON",100,15,1,16,1,77,0.37,201611,37474.0518325338,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,99,1,4,2,99,99,99
"1293",406675360102,40667536,1,77,"STOCKTON",1e+06,149,6,17,16,77,58.579,201611,37474.0518325338,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,4,6,3,99,99,99,4,2,99,99,99
"1294",406675360104,40667536,1,77,"STOCKTON",100,10,1,16,1,77,0.172,201611,37474.0518325338,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,99,1,4,2,99,99,99
"1295",406675360105,40667536,1,77,"STOCKTON",1000002,15,1,1,16,77,0.172,201611,37474.0518325338,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,1,99,4,2,99,99,99
"1296",406675360201,40667536,2,77,"STOCKTON",100,30,1,16,1,73,0.37,201611,40088.6315887507,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,99,1,3,2,99,99,99
"1297",406675360202,40667536,2,77,"STOCKTON",1e+06,459,1,16,16,73,0.542,201611,40088.6315887507,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,99,99,3,2,99,99,99
"1298",406675360203,40667536,2,77,"STOCKTON",1000002,15,1,1,16,73,0.172,201611,40088.6315887507,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,3,6,1,6,3,99,1,99,3,2,99,99,99
